Employee ID,Employee Name,Age,Gender,Marital Status,Having Degree,Job Role,Department,Work From,Work To,Tenure,Salary,Bonus,Claims,Worked Project,No of Leaves,Distance,No of Parents,No of Children,No of Complaints,Reason to Leave,Churn
502,1725,29,0,1,0,15,1,874,388,40,8,1060,720,4,4,578,2,0,3,7,1
503,2434,16,1,1,0,11,3,1887,2157,3,2,297,2093,1,3,321,2,0,1,0,0
504,2006,5,0,1,0,13,6,2164,2029,40,7,977,646,3,3,2335,1,0,5,7,1
505,838,11,1,1,0,20,6,1883,1307,38,5,538,1045,10,3,1568,1,0,7,5,1
506,82,8,0,0,0,13,6,2381,2276,38,7,826,2032,11,16,2648,0,0,4,7,1
507,950,14,0,1,0,20,6,2436,2082,22,5,645,1464,11,14,1469,0,0,3,7,1
508,2143,16,1,1,0,0,0,238,1790,29,0,0,238,0,9,1422,2,0,0,0,0
509,1880,26,0,1,0,0,0,2373,2146,33,0,0,267,9,8,2662,2,0,4,7,1
510,148,15,1,1,0,11,3,61,0,0,2,478,820,0,10,172,0,0,2,0,0
511,1286,22,0,1,0,9,3,1398,2281,14,4,498,249,5,4,1834,1,0,5,7,1
513,1055,26,0,1,0,12,1,54,1390,30,3,582,1558,8,0,2331,0,0,5,7,1
514,2009,18,1,0,1,1,1,2219,1379,0,20,1045,1832,7,8,2312,4,2,7,5,1
515,49,9,0,1,0,12,1,1700,844,22,3,534,1280,1,2,2483,1,0,3,7,1
516,525,1,0,1,0,11,3,1556,966,39,2,431,2248,12,10,2015,0,0,0,0,0
517,295,17,0,1,0,20,6,2084,1435,22,5,665,1761,2,1,2525,0,0,5,7,1
518,51,2,1,1,0,9,3,1427,1137,2,4,543,874,2,18,307,1,0,0,0,0
519,162,20,0,0,0,15,1,1411,1340,4,8,1007,2357,5,4,735,2,3,1,2,1
520,1085,8,0,1,0,13,6,1913,1932,1,7,920,120,8,8,545,0,0,3,7,1
521,1247,7,0,1,1,7,3,1401,1939,10,9,693,770,1,15,1688,2,0,3,7,1
522,1580,0,1,1,0,11,3,2040,1641,39,2,439,1702,8,14,714,0,0,0,3,1
524,985,23,1,0,1,14,5,1652,737,0,18,729,1110,10,13,584,3,0,2,5,1
525,718,2,0,0,0,9,3,1745,813,0,4,461,2294,6,20,1103,1,1,2,0,0
526,2424,2,0,0,0,6,3,1875,1766,1,2,720,1062,10,16,2225,3,0,4,5,1
527,1657,30,1,1,0,6,3,2450,2181,22,2,844,372,6,10,2119,2,0,2,0,0
528,754,12,1,0,0,0,0,205,397,9,0,0,416,6,12,606,1,4,3,4,1
529,625,24,0,1,0,13,6,2244,2265,40,7,648,1432,9,12,2456,2,0,4,7,1
530,2477,23,1,0,0,3,6,2010,1323,22,6,760,767,12,9,719,3,5,1,0,0
531,2005,17,0,1,1,5,2,1599,1507,3,10,34,1455,9,13,1459,0,0,4,7,1
532,1215,11,1,1,0,3,6,2107,1230,0,6,904,1892,3,15,77,0,0,1,0,0
533,2344,25,1,1,1,19,3,1282,1096,4,19,937,76,12,3,741,1,0,0,0,0
535,460,7,0,1,0,21,6,1059,1612,14,2,453,64,8,13,1417,2,0,4,7,1
536,1996,12,0,1,0,3,6,658,133,11,6,863,1447,5,6,1521,2,0,5,7,1
537,1648,16,1,1,1,17,6,239,340,7,12,541,961,4,10,2680,1,0,3,0,0
538,869,26,0,0,1,16,1,1931,1829,42,13,810,379,7,2,274,3,1,2,2,1
539,789,29,1,1,0,20,6,429,135,38,5,854,2222,9,14,820,2,0,0,0,0
540,2212,6,0,1,0,3,6,2312,1786,11,6,882,685,11,14,1117,1,0,5,7,1
541,2519,8,0,0,0,15,1,142,973,21,8,1081,762,4,7,2027,1,3,3,2,1
542,1277,23,0,0,1,1,1,1399,2270,14,20,156,751,6,0,2230,0,0,4,7,1
543,648,19,0,0,1,5,2,1516,1188,1,10,334,689,12,5,1908,3,0,2,2,1
544,1831,12,0,0,0,9,3,1369,2204,13,4,519,1086,2,11,2619,0,4,1,2,1
546,1469,27,0,1,1,5,2,911,1491,16,10,47,1328,4,9,2132,1,0,5,7,1
547,1402,2,0,1,1,16,1,392,243,2,13,1206,1674,3,18,1888,2,0,2,0,0
548,1451,11,0,0,0,13,6,348,789,15,7,984,1124,1,9,2319,0,5,3,2,1
549,2036,29,1,0,1,10,3,20,568,17,16,1193,2088,7,0,1689,3,0,8,5,1
550,2366,27,0,0,0,6,3,1256,1817,12,2,493,1372,5,5,359,0,1,3,6,1
551,2418,26,0,0,0,3,6,819,874,8,6,519,917,12,0,2495,2,2,1,2,1
552,120,20,0,1,1,17,6,1475,1224,2,12,550,148,0,12,435,2,0,3,7,1
553,1304,0,0,0,0,6,3,2042,2138,1,2,733,2159,2,8,2207,0,2,0,0,0
554,1485,29,0,1,0,13,6,1073,2089,17,7,955,1969,5,4,2358,1,0,3,7,1
555,2560,15,1,1,0,3,6,1609,970,38,6,481,328,7,5,525,0,0,8,5,1
558,946,24,0,1,0,13,6,2157,1644,33,7,924,1157,5,14,1603,1,0,4,7,1
559,2570,7,1,1,0,21,6,2190,1804,33,2,686,200,2,0,1859,1,0,1,3,1
560,1246,29,1,1,1,10,3,2397,2039,22,16,296,1406,11,19,1347,2,0,1,0,0
561,1381,12,1,0,0,3,6,1728,1740,3,6,584,1827,5,18,1246,0,4,5,4,1
562,1968,23,0,1,0,0,0,2257,1843,33,0,0,1634,3,1,1937,1,0,4,7,1
563,2248,23,0,1,0,12,1,1242,1385,8,3,544,607,2,5,752,2,0,3,7,1
564,2521,22,0,0,0,9,3,2015,1466,33,4,456,1371,11,4,1376,2,2,1,2,1
565,1755,26,0,0,1,1,1,2031,1215,11,20,27,485,12,19,81,3,2,1,2,1
566,2134,28,0,0,0,20,6,2506,2375,33,5,584,1990,9,11,485,2,5,2,2,1
567,1730,24,0,1,0,3,6,956,1064,9,6,751,1597,8,13,515,0,0,3,7,1
569,1170,2,0,1,0,13,6,2148,2348,42,7,1085,155,10,3,2665,2,0,0,0,0
570,432,21,1,1,0,21,6,1140,566,40,2,302,2250,7,4,1383,1,0,1,5,1
571,2228,19,1,0,0,12,1,1390,1438,6,3,413,1622,5,10,1720,3,3,8,5,1
572,995,9,0,1,0,15,1,1,394,13,8,992,2088,2,7,1746,2,0,5,7,1
573,1213,10,1,1,0,6,3,1146,1095,6,2,549,1141,0,10,273,0,0,2,3,1
574,547,2,0,0,0,0,0,932,1324,13,0,0,1553,2,14,416,2,2,3,0,0
575,1876,7,0,0,0,21,6,198,44,38,2,788,1363,10,17,516,2,1,3,2,1
576,2107,26,0,0,1,4,1,2170,2262,42,1,56,405,10,20,935,0,1,0,0,0
577,50,1,1,0,0,11,3,1909,2367,5,2,471,743,11,17,166,3,0,3,0,0
578,487,21,0,1,1,7,3,1420,2101,12,9,561,1884,9,14,1329,1,0,5,7,1
580,2540,19,0,1,0,9,3,385,610,12,4,582,2117,2,13,396,1,0,4,7,1
581,797,17,0,1,1,1,1,924,1278,13,20,1049,725,9,3,131,0,0,3,7,1
582,765,26,1,1,0,9,3,644,176,33,4,480,679,5,14,2440,0,0,6,5,1
583,2369,12,0,0,0,3,6,2301,2155,38,6,469,1257,12,0,2110,4,3,3,2,1
584,1827,10,0,1,0,3,6,1421,693,33,6,489,1090,12,14,1360,2,0,4,7,1
585,914,26,1,1,1,23,4,720,1945,23,21,108,1920,11,15,1897,0,0,6,5,1
586,1041,12,0,1,0,21,6,1499,1609,6,2,306,1766,9,17,1553,0,0,4,7,1
587,153,1,1,1,0,15,1,415,157,39,8,1175,1480,4,6,2426,1,0,6,5,1
588,1139,15,0,1,0,9,3,185,1077,23,4,563,2241,8,15,1519,0,0,4,7,1
589,2096,24,1,1,0,13,6,1234,1984,14,7,824,1367,2,11,799,1,0,0,0,0
591,481,10,0,0,0,20,6,1308,1119,4,5,857,1037,9,1,1159,4,1,3,2,1
592,2340,3,0,0,0,11,3,196,432,10,2,590,866,7,5,183,4,1,8,5,1
593,601,4,0,1,0,21,6,2079,1574,33,2,492,1081,9,7,2259,2,0,3,7,1
594,734,19,1,1,1,1,1,471,310,3,20,127,19,9,2,1212,1,0,0,0,0
595,910,29,0,1,0,6,3,1094,1565,13,2,548,1465,9,18,1170,1,0,5,7,1
596,427,10,0,0,0,3,6,184,614,15,6,765,2188,0,6,419,0,1,5,7,1
597,260,14,0,1,0,9,3,2117,1229,0,4,532,933,2,5,2202,2,0,3,7,1
598,1741,23,0,1,1,1,1,867,286,38,20,1074,1172,10,16,1066,0,0,3,7,1
599,1951,7,1,1,0,21,6,2456,2010,11,2,805,1962,9,1,1769,1,0,2,3,1
600,29,25,0,1,1,17,6,386,31,0,12,628,1890,10,9,1238,0,0,5,5,1
602,606,15,1,1,0,21,6,1605,1029,39,2,780,1669,10,18,1759,2,0,1,0,0
603,2034,17,0,1,0,15,1,2314,2075,33,8,1060,2203,5,18,586,1,0,3,7,1
604,2060,30,0,1,0,13,6,2393,2329,38,7,996,1220,9,8,1083,1,0,4,7,1
605,1824,28,0,0,0,6,3,1147,1864,15,2,737,289,9,4,1631,2,0,2,2,1
606,2499,7,0,1,1,10,3,442,471,7,16,1262,1956,8,13,1515,2,0,5,7,1
607,2280,3,0,0,0,20,6,1880,1221,33,5,654,2316,4,16,1529,4,3,6,5,1
608,2408,17,1,0,0,15,1,268,1592,28,8,958,2325,6,7,1231,0,5,1,0,0
609,1098,8,0,1,0,11,3,1087,423,38,2,345,350,1,5,1105,0,0,4,7,1
610,1173,4,1,0,0,15,1,2335,1707,11,8,997,236,6,4,2642,4,2,6,5,1
611,2531,7,0,1,0,20,6,495,933,15,5,665,2323,10,13,664,0,0,3,7,1
613,457,28,1,1,0,9,3,675,595,7,4,629,2318,7,5,2408,1,0,1,0,0
614,1505,21,1,0,0,3,6,669,110,0,6,697,114,6,15,1560,1,4,1,5,1
615,71,24,0,1,0,9,3,1260,836,1,4,467,2050,12,14,283,2,0,3,7,1
616,1270,26,0,1,1,8,3,974,1027,8,14,23,1217,7,1,2670,0,0,5,7,1
617,2533,7,0,1,0,6,3,700,420,1,2,816,546,5,0,1607,2,0,5,7,1
618,2033,15,1,1,0,13,6,358,1712,27,7,709,2027,1,0,1339,0,0,1,0,0
619,1698,29,0,1,0,9,3,989,669,2,4,576,1423,11,18,831,0,0,4,7,1
620,721,14,1,0,0,6,3,1712,2037,5,2,665,1778,3,18,1442,2,5,3,4,1
621,726,0,0,0,1,23,4,175,69,40,21,1244,1902,6,7,925,1,1,4,5,1
622,2244,25,1,0,1,16,1,187,384,9,13,90,1087,7,5,1187,1,0,6,5,1
624,55,0,1,1,0,11,3,2053,1289,22,2,423,30,0,17,1719,2,0,0,3,1
625,791,8,1,1,0,13,6,681,147,22,7,1176,1326,4,12,589,2,0,3,5,1
626,279,5,0,0,1,5,2,1291,450,0,10,281,1181,11,12,1461,2,0,3,7,1
627,255,7,1,1,1,17,6,1480,1571,5,12,445,214,7,20,1951,1,0,4,5,1
628,2348,6,0,1,1,16,1,490,334,2,13,798,539,10,0,2501,1,0,4,7,1
629,1628,29,0,0,1,18,4,890,2099,21,17,99,1583,11,20,1378,1,3,1,2,1
630,908,14,0,0,0,9,3,2035,1582,38,4,533,804,11,4,240,4,1,3,2,1
631,517,14,0,1,0,9,3,174,451,10,4,538,467,2,5,760,2,0,5,7,1
632,2448,10,0,1,0,15,1,623,662,9,8,1062,2258,3,19,407,2,0,3,7,1
633,1782,5,0,1,0,0,0,468,35,0,0,0,1580,4,5,390,0,0,3,7,1
635,194,8,1,1,0,13,6,1106,374,22,7,877,1430,0,13,505,2,0,0,0,0
636,213,13,0,1,0,20,6,1773,871,0,5,709,374,6,0,2510,1,0,3,7,1
637,958,1,0,1,1,5,2,2326,2105,38,10,316,1249,8,4,1397,0,0,1,0,0
638,179,24,0,1,1,22,3,2174,1696,33,10,497,1233,6,5,2668,0,0,4,7,1
639,1000,25,0,1,0,6,3,1750,1159,39,2,616,413,6,19,1695,0,0,5,7,1
640,1600,27,0,1,0,6,3,2003,1066,0,2,859,192,5,19,597,0,0,0,0,0
641,2156,27,1,1,0,20,6,2439,2251,33,5,724,342,6,4,2014,2,0,7,5,1
642,2497,19,0,1,1,10,3,642,504,5,16,368,1941,5,8,550,1,0,3,7,1
643,732,9,0,1,1,7,3,1032,1339,12,9,346,959,5,4,2006,0,0,3,7,1
644,1542,19,0,0,1,0,0,1030,1375,13,0,0,2014,2,14,592,0,5,1,2,1
646,83,1,0,1,0,15,1,1518,726,33,8,859,106,8,6,1042,2,0,0,0,0
647,426,4,0,1,0,0,0,201,563,14,0,0,1041,0,19,267,2,0,5,7,1
648,1515,26,0,0,0,21,6,2194,2197,40,2,638,478,6,0,1377,0,0,2,6,1
649,470,27,1,1,0,3,6,112,32,39,6,606,2124,4,17,1189,1,0,4,5,1
650,1957,14,0,1,1,16,1,2356,2097,38,13,351,1502,10,13,2360,1,0,3,7,1
651,1068,29,1,1,0,13,6,656,2202,26,7,720,709,4,16,1766,2,0,1,0,0
652,607,21,1,1,1,23,4,916,1268,13,21,259,561,0,11,2343,2,0,2,0,0
653,1746,11,0,1,1,2,1,2124,1382,22,11,237,37,11,20,1181,2,0,4,7,1
654,1710,2,1,0,1,1,1,1758,1392,42,20,5,2312,12,18,2672,0,5,4,5,1
655,709,0,1,1,1,18,4,1741,1649,2,17,33,1710,11,7,1758,1,0,8,5,1
657,2094,5,0,1,0,9,3,211,902,20,4,563,1334,9,15,2217,0,0,4,7,1
658,475,25,1,1,0,11,3,0,701,19,2,426,907,0,2,1351,1,0,1,0,0
659,626,12,0,1,0,13,6,1565,1853,7,7,962,142,9,8,1792,0,0,5,7,1
660,747,26,1,1,1,4,1,849,700,5,1,1008,1337,3,9,1939,2,0,0,0,0
661,390,28,1,0,1,2,1,475,1378,23,11,1239,1095,0,15,398,1,2,1,0,0
662,328,16,0,1,0,6,3,378,914,17,2,700,1199,5,9,15,1,0,7,5,1
663,2303,28,1,1,0,15,1,671,1952,24,8,1041,221,8,14,1829,2,0,2,0,0
664,496,12,0,0,1,16,1,1006,498,40,13,866,1190,9,13,275,4,3,2,2,1
665,2008,9,1,1,0,9,3,1967,1312,33,4,493,1984,12,3,662,0,0,3,0,0
666,1187,18,0,1,0,6,3,1135,1190,7,2,486,769,4,11,1884,1,0,4,7,1
669,1298,0,1,1,0,12,1,734,460,2,3,619,1395,11,4,970,2,0,0,3,1
670,2210,27,0,1,0,11,3,716,487,3,2,398,86,9,0,870,1,0,3,7,1
671,2058,0,1,1,0,11,3,281,1238,24,2,610,1763,4,19,2103,2,0,2,3,1
672,1792,9,0,1,1,16,1,1371,756,39,13,1301,848,8,10,299,1,0,1,0,0
673,2439,16,0,1,0,3,6,2507,2068,0,6,634,1967,10,4,1668,2,0,3,7,1
674,936,3,0,1,0,20,6,2481,1989,11,5,557,1150,6,11,2341,0,0,1,5,1
675,1072,9,0,1,0,0,0,56,28,39,0,0,351,11,14,381,0,0,5,7,1
676,1808,26,0,1,0,6,3,1106,1966,16,2,514,2118,2,17,611,2,0,0,0,0
677,2478,0,1,1,0,12,1,1891,1787,42,3,340,1107,1,16,473,0,0,1,3,1
678,864,4,0,1,0,11,3,1214,1442,9,2,552,879,8,19,683,1,0,5,7,1
680,1726,10,0,1,0,21,6,983,864,5,2,463,916,4,17,2402,1,0,4,7,1
681,0,24,0,0,1,8,3,535,2365,30,14,62,2349,8,3,1223,0,2,3,2,1
682,1452,30,1,0,0,3,6,470,904,16,6,595,170,1,13,2400,4,1,3,0,0
683,1735,10,0,1,1,22,3,2029,1152,0,10,667,1750,3,15,590,2,0,1,0,0
684,1400,24,1,1,0,6,3,587,1038,15,2,782,446,12,16,1285,0,0,3,0,0
685,998,2,0,0,1,24,6,1738,1001,33,15,799,976,3,12,2544,3,5,7,5,1
686,277,3,1,1,1,19,3,1752,1511,1,19,987,1712,11,7,2578,0,0,3,0,0
687,842,19,0,1,0,11,3,1150,969,3,2,604,475,4,4,2324,2,0,3,7,1
688,965,25,0,1,0,11,3,1507,799,38,2,557,853,1,10,773,1,0,5,7,1
689,1528,1,0,1,1,2,1,1225,1691,10,11,376,1966,5,6,794,2,0,1,0,0
691,337,28,0,0,0,3,6,13,2080,36,6,474,1698,3,14,408,2,4,2,2,1
692,2508,5,0,1,0,3,6,2316,2210,38,6,818,493,1,9,349,1,0,5,7,1
693,529,21,0,0,1,0,0,217,2286,34,0,0,691,2,2,1637,3,4,3,2,1
694,703,0,1,1,0,6,3,1239,936,2,2,511,1400,7,19,2602,2,0,1,3,1
695,2099,21,1,1,0,15,1,1446,1036,42,8,1145,1174,3,4,1050,2,0,2,5,1
696,768,9,0,1,1,19,3,284,399,7,19,1158,1009,3,11,148,1,0,5,7,1
697,244,22,0,0,1,10,3,2423,2338,38,16,338,1399,5,6,480,0,4,2,2,1
698,151,21,1,0,0,13,6,1186,1893,14,7,1005,1046,6,16,255,3,1,3,0,0
699,704,11,1,1,1,22,3,388,1613,26,10,719,1375,3,10,423,1,0,1,0,0
700,619,10,1,0,1,18,4,1313,2183,14,17,97,558,6,2,958,4,2,2,0,0
702,2549,30,0,1,0,9,3,2354,2268,39,4,483,715,0,11,2344,1,0,3,7,1
703,2224,25,0,0,0,11,3,1258,1458,8,2,452,813,9,14,604,3,1,3,2,1
704,1822,5,0,1,0,6,3,409,479,8,2,841,230,6,7,566,2,0,4,7,1
705,134,16,0,0,0,6,3,1941,1363,33,2,548,1707,7,17,1072,3,5,3,2,1
706,1162,24,1,1,0,9,3,360,589,12,4,629,1495,3,20,2115,1,0,2,0,0
707,1358,17,0,1,1,16,1,118,222,5,13,1152,837,3,16,2553,2,0,3,7,1
708,172,17,1,0,0,15,1,1018,631,1,8,1097,1792,6,6,1150,2,1,3,0,0
709,1135,29,1,1,1,0,0,962,1572,15,0,0,136,8,18,2057,1,0,3,0,0
710,2223,14,1,1,0,15,1,2126,1990,41,8,1122,1042,0,13,1558,1,0,3,0,0
711,2298,23,0,1,1,1,1,1287,489,22,20,81,223,9,13,1832,0,0,5,7,1
713,1449,8,0,1,1,22,3,2096,2182,42,10,639,165,0,15,1925,1,0,4,7,1
714,1015,22,0,0,0,6,3,2303,1735,11,2,819,763,2,8,1289,1,4,2,2,1
715,1821,6,0,0,1,24,6,2149,1575,22,15,1035,2293,5,16,351,1,5,3,2,1
716,152,3,0,0,0,0,0,1005,862,5,0,0,1356,0,12,1813,4,5,5,5,1
717,1072,17,1,0,0,11,3,1017,443,39,2,538,508,10,18,1245,2,3,6,5,1
718,1690,29,0,1,0,21,6,848,556,3,2,410,1846,10,6,1233,2,0,1,0,0
719,1138,20,0,1,0,3,6,2187,1635,22,6,549,1393,8,9,2479,2,0,3,7,1
720,667,1,0,1,0,13,6,1857,1158,33,7,778,730,5,10,284,2,0,2,0,0
721,2402,29,1,1,0,9,3,2037,2189,1,4,600,505,0,8,737,0,0,6,5,1
722,2279,16,0,1,0,20,6,1249,459,11,5,751,575,3,10,1632,0,0,4,7,1
724,284,15,1,0,1,22,3,1322,1170,4,10,889,1335,3,7,1559,0,1,3,5,1
725,1233,9,1,1,0,0,0,137,1008,23,0,0,2288,12,13,1217,0,0,2,1,1
726,1025,11,1,1,0,20,6,1166,1325,8,5,606,1189,7,1,133,2,0,3,0,0
727,702,11,1,0,0,11,3,838,511,2,2,631,2171,9,17,2613,3,0,3,0,0
728,1550,23,1,0,0,12,1,316,1037,19,3,421,1522,3,4,2222,2,0,3,0,0
729,680,1,0,1,0,11,3,2419,1745,0,2,558,2213,9,5,1915,2,0,1,0,0
730,10,27,0,1,1,16,1,776,192,22,13,609,572,7,8,2664,1,0,3,7,1
731,359,21,0,1,0,21,6,1088,1833,15,2,642,111,11,14,536,1,0,5,7,1
732,2084,30,1,1,0,11,3,1402,1687,8,2,315,261,6,7,2556,1,0,1,5,1
733,1141,0,1,1,1,19,3,1802,1165,38,19,593,220,3,10,1370,1,0,3,0,0
735,1039,18,0,1,0,6,3,1408,648,22,2,651,1373,10,3,191,2,0,4,7,1
736,796,2,0,1,0,9,3,1429,895,40,4,466,815,8,0,1340,2,0,0,0,0
737,2101,7,0,0,1,5,2,32,143,4,10,266,344,12,6,628,1,0,5,7,1
738,521,11,1,1,0,13,6,659,131,11,7,811,681,2,18,693,0,0,0,0,0
739,489,30,0,1,0,0,0,412,254,2,0,0,2011,12,17,695,2,0,4,7,1
740,4,7,1,0,0,13,6,1423,1053,42,7,972,1673,5,10,635,3,1,2,4,1
741,1245,26,0,1,0,15,1,528,1512,23,8,1174,782,11,7,2436,1,0,2,0,0
742,2268,6,0,1,1,18,4,1232,1782,12,17,1291,1732,11,18,2474,1,0,4,7,1
743,701,28,0,1,1,1,1,183,22,22,20,144,1344,0,0,122,2,0,5,7,1
744,743,13,0,0,0,3,6,2044,1770,40,6,456,2227,0,13,497,2,0,3,2,1
746,2548,14,1,1,0,9,3,1952,1129,11,4,576,343,11,16,1363,1,0,0,0,0
747,717,25,0,0,0,12,1,362,1051,18,3,455,1880,4,10,1139,3,3,3,2,1
748,1864,16,0,1,1,24,6,1548,2216,9,15,880,1381,3,7,2651,1,0,5,7,1
749,1919,24,0,1,1,8,3,2110,1299,11,14,2,840,6,10,529,1,0,5,7,1
750,3,25,0,1,0,21,6,2371,2191,33,2,461,1586,4,20,770,2,0,3,7,1
751,425,15,1,1,1,22,3,961,616,2,10,652,485,6,4,1136,2,0,2,5,1
752,2245,16,1,1,0,9,3,1420,526,0,4,629,2244,0,0,1673,1,0,2,0,0
753,1793,8,0,1,0,6,3,16,196,6,2,911,1329,3,15,623,0,0,3,7,1
754,165,25,0,1,0,11,3,1010,901,6,2,532,1568,11,12,2431,1,0,4,7,1
755,2539,23,0,1,0,13,6,1023,2296,20,7,782,425,8,10,2152,2,0,3,0,0
757,429,28,1,0,0,15,1,2242,1641,22,8,911,2098,2,11,1652,1,0,0,0,0
758,1757,7,0,0,0,11,3,1578,1214,1,2,562,802,6,12,1586,4,3,1,2,1
759,1756,7,0,1,0,3,6,1047,937,5,6,608,527,6,10,1403,1,0,4,7,1
760,1985,23,0,1,1,0,0,895,1880,19,0,0,1260,6,0,313,0,0,5,5,1
761,761,20,0,1,0,11,3,1965,1117,11,2,277,1492,4,2,910,0,0,3,5,1
762,741,10,0,1,0,6,3,2139,1963,40,2,856,1140,8,5,618,0,0,5,7,1
763,2546,12,0,1,0,9,3,1488,774,38,4,632,2266,8,8,260,2,0,5,7,1
764,1699,9,0,1,0,15,1,651,1245,17,8,1155,1175,3,4,1488,1,0,4,7,1
765,804,14,0,1,0,0,0,688,629,6,0,0,524,10,10,265,1,0,3,7,1
766,835,5,0,1,0,9,3,266,1885,30,4,572,1912,12,17,2682,1,0,5,7,1
768,234,3,0,1,0,20,6,2115,1971,41,5,811,1650,1,3,1027,0,0,2,0,0
769,1430,8,0,1,0,13,6,1874,2234,4,7,1117,1868,6,5,409,0,0,5,7,1
770,2249,25,0,0,0,12,1,208,115,41,3,552,1144,3,20,1293,3,2,2,2,1
771,2384,13,1,0,1,0,0,1338,1291,6,0,0,226,7,13,1483,3,2,4,4,1
772,646,6,0,1,0,21,6,1762,1194,39,2,718,829,4,6,71,0,0,4,7,1
773,2160,21,0,1,0,9,3,1529,1136,42,4,588,1906,5,4,1715,0,0,3,7,1
774,1323,18,0,1,0,3,6,568,1616,23,6,782,606,5,19,2227,2,0,4,7,1
775,214,12,1,1,0,0,0,1157,1362,8,0,0,1058,12,20,2449,2,0,4,1,1
776,1228,18,1,1,0,9,3,1040,1174,8,4,514,849,12,19,1850,1,0,1,0,0
777,558,16,0,1,0,21,6,123,1351,27,2,573,2180,6,16,2700,2,0,5,7,1
780,1763,4,0,1,0,15,1,2103,1486,33,8,925,2148,8,9,907,2,0,4,7,1
781,1301,25,0,1,0,6,3,2495,1927,0,2,461,526,4,7,254,2,0,5,7,1
782,2309,0,1,1,0,6,3,1286,1292,7,2,911,1611,2,7,2652,0,0,1,3,1
783,16,28,0,1,0,9,3,1990,1109,0,4,459,1038,4,11,1266,2,0,3,7,1
784,237,11,1,1,0,13,6,1129,314,0,7,674,737,4,10,1825,2,0,6,5,1
785,434,30,1,1,0,11,3,1310,722,40,2,520,2012,9,8,716,1,0,2,0,0
786,858,23,0,1,1,4,1,94,772,20,1,1208,593,11,14,612,0,0,8,5,1
787,415,27,1,1,0,11,3,525,469,6,2,287,1759,2,0,1220,0,0,3,0,0
788,96,17,0,1,1,10,3,2437,2252,38,16,1200,2211,5,6,1680,1,0,3,7,1
789,2422,29,0,1,0,12,1,1544,2295,10,3,343,854,3,9,2033,0,0,3,7,1
791,2064,15,0,1,0,21,6,545,674,10,2,771,430,9,17,689,2,0,3,7,1
792,509,10,0,0,0,0,0,985,1118,9,0,0,1497,12,19,1843,2,5,3,2,1
793,1248,7,0,1,1,10,3,1716,1596,2,16,979,844,6,5,1161,0,0,4,7,1
794,1766,0,1,1,1,14,5,2129,1931,40,18,906,1587,11,1,1847,1,0,1,0,0
795,2441,16,1,1,1,17,6,1858,1006,11,12,766,998,6,11,1822,2,0,2,0,0
796,74,30,0,1,0,9,3,1760,1075,38,4,615,2307,7,11,1428,1,0,3,7,1
797,365,7,0,1,0,3,6,1449,1063,1,6,926,2161,5,20,2330,2,0,4,7,1
798,1318,19,0,1,0,21,6,1608,731,11,2,692,727,10,16,755,2,0,5,7,1
799,1099,2,1,1,0,6,3,643,145,22,2,886,87,5,11,360,1,0,2,3,1
800,142,15,1,1,0,12,1,2309,2183,38,3,415,1830,0,15,1131,0,0,4,5,1
802,1805,19,0,0,1,17,6,2319,2315,39,12,356,238,3,11,1678,2,2,2,2,1
803,178,2,1,0,1,14,5,1781,2076,4,18,490,1934,0,4,1870,0,3,2,0,0
804,2208,17,0,0,0,15,1,76,2108,36,8,1014,1018,12,9,1316,4,0,2,2,1
805,769,18,0,1,1,5,2,42,853,23,10,182,701,4,3,2659,2,0,4,7,1
806,1811,0,1,1,0,20,6,248,401,8,5,571,1061,9,20,814,2,0,2,5,1
807,456,2,0,0,1,19,3,1262,2023,14,19,540,1844,3,6,1791,0,0,2,0,0
808,1287,7,0,1,1,22,3,59,239,6,10,1013,1284,0,16,563,2,0,3,7,1
809,2286,15,0,1,0,13,6,518,1718,25,7,1122,1104,7,10,2269,1,0,4,7,1
810,581,17,0,1,0,6,3,387,81,33,2,492,104,7,2,2301,1,0,4,7,1
811,160,22,0,0,0,12,1,536,400,4,3,260,1160,2,10,2382,4,5,3,2,1
813,2258,18,0,1,0,15,1,55,2066,36,8,953,882,4,17,2391,2,0,3,7,1
814,110,23,0,0,0,3,6,19,1081,26,6,686,2306,2,6,2604,0,3,2,2,1
815,1275,3,1,1,0,11,3,1587,2107,9,2,576,1391,11,8,227,1,0,2,3,1
816,1602,20,0,1,1,19,3,1910,1802,42,19,82,2009,0,11,1164,1,0,4,7,1
817,1416,1,1,0,1,24,6,1173,458,22,15,1147,2365,10,6,1282,0,3,0,0,0
818,1296,11,0,0,0,11,3,1776,2086,4,2,336,1165,8,7,572,3,3,2,2,1
819,1193,14,1,1,0,13,6,2415,1969,22,7,939,1136,7,7,1655,2,0,0,0,0
820,1578,17,1,1,0,12,1,2062,1205,11,3,271,2097,6,8,493,2,0,3,0,0
821,1804,6,1,1,0,21,6,83,1836,32,2,321,2326,12,5,73,2,0,2,3,1
822,1181,1,1,0,0,9,3,636,200,38,4,455,1743,8,3,2423,3,0,3,0,0
824,1676,16,1,0,1,19,3,767,328,40,19,161,1040,4,10,1599,0,0,0,0,0
825,1164,9,1,0,0,20,6,1547,1636,5,5,660,821,0,5,1453,3,5,1,4,1
826,1906,29,1,0,0,3,6,1389,539,11,6,758,1838,7,2,1856,0,1,5,5,1
827,1681,0,0,0,0,6,3,2204,1497,11,2,602,2322,10,17,1140,1,3,8,5,1
