id,Job_Title,jobCategory,Age,Gender,Status,Employee_Type,Educational_Level,experiance,Prefer_Shift,crossFunctionlTeamAreas,Training,Salary,Work_Hours,amountOfAutometedWorkEstimate,amountOfManualWorkEstimate,Leave_Per_Month
9124,mechanics,C,28,Female,Married,Full time,Junior College,41,Other,Design,On the Job,28634.0,2,10,40,27
9139,mechanics,C,43,Male,Married,Full time,Bsc,20,Evening,QA,On the Job,12026.0,21,70,40,16
9143,Cutter,C,21,Male,Married,Contractor,Other,9,Evening,Material Purchacing,On the Job,25360.0,18,7,36,3
9171,Packing,C,17,Male,Single,Full time,Diploma,6,Night,Material Purchacing,Other,28375.0,1,11,60,3
9182,Packing,C,21,Female,Married,Full time,Bsc,30,Morning,Engineering,Mentoring,25870.0,6,9,75,21
9186,iron,C,37,Male,Single,Helper,Junior College,29,Evening,Manufacturing,Non Formal pre entrence Training,12229.0,19,86,7,13
9203,Border,C,51,Male,Single,Other,Master's Degree,2,Other,QA,Formal pre entrence Training,24693.0,5,93,91,3
9221,iron,C,48,Male,Married,Part Time,Junior College,39,Afternoon,Engineering,Non Formal pre entrence Training,29095.0,11,71,74,29
9223,Screen Printer,C,53,Female,Single,Other,Bsc,35,Afternoon,Engineering,On the Job,10899.0,21,13,43,1
9261,Cutter,C,41,Female,Married,Helper,Bsc,2,Morning,Material Purchacing,Other,17466.0,22,57,2,25
9262,Screen Printer,C,40,Male,Married,Other,Bsc,22,Morning,Marketing,On the Job,25023.0,9,3,96,1
9267,iron,C,47,Female,Married,Other,Other,30,Night,Marketing,On the Job,18019.0,19,100,21,15
9278,Machin oparator,C,42,Male,Single,Contractor,Master's Degree,29,Afternoon,Marketing,On the Job,16041.0,21,34,16,1
9294,Machin oparator,C,32,Male,Married,Other,Master's Degree,15,Evening,Design,On the Job,31767.0,3,33,46,23
9301,Cutter,C,59,Male,Married,Contractor,Junior College,43,Evening,Design,On the Job,8913.0,6,39,1,21
9308,iron,C,26,Female,Married,Part Time,Junior College,36,Morning,Engineering,Mentoring,33281.0,8,31,4,22
9322,iron,C,51,Female,Married,Contractor,Junior College,11,Evening,Marketing,Other,20342.0,5,64,50,5
9324,mechanics,C,50,Male,Married,Other,Other,13,Morning,Engineering,Formal pre entrence Training,20665.0,4,53,22,25
9357,Machin oparator,C,48,Female,Single,Part Time,Junior College,6,Evening,Design,Other,25293.0,23,57,81,1
9358,Screen Printer,C,44,Female,Single,Part Time,Junior College,11,Other,QA,Other,19997.0,7,72,85,12
9359,mechanics,C,33,Male,Married,Contractor,Diploma,21,Night,Material Purchacing,Non Formal pre entrence Training,8459.0,5,38,16,2
9371,Screen Printer,C,23,Female,Married,Part Time,Other,21,Other,QA,On the Job,28764.0,11,29,74,29
9385,Packing,C,51,Male,Single,Part Time,Bsc,34,Other,QA,Mentoring,30337.0,15,80,4,4
9401,Border,C,31,Male,Married,Helper,Other,15,Evening,Design,Other,25186.0,23,3,27,8
9428,Screen Printer,C,59,Female,Married,Contractor,Junior College,14,Night,Engineering,Non Formal pre entrence Training,16248.0,3,55,88,20
9432,Border,C,38,Male,Single,Part Time,Bsc,40,Night,Sales,Mentoring,15026.0,12,4,55,6
9434,Packing,C,19,Male,Single,Other,Bsc,20,Night,Design,Formal pre entrence Training,14865.0,6,38,30,10
9458,iron,C,26,Female,Single,Contractor,Junior College,12,Evening,Engineering,On the Job,19973.0,1,96,67,27
9470,Border,C,38,Female,Single,Part Time,Junior College,36,Night,Material Purchacing,On the Job,32099.0,12,71,35,20
9471,Border,C,57,Male,Married,Contractor,Other,16,Night,Marketing,Formal pre entrence Training,32582.0,24,43,47,16
9478,Packing,C,56,Female,Married,Other,Junior College,0,Evening,Sales,Non Formal pre entrence Training,25587.0,14,37,45,21
9493,Machin oparator,C,45,Female,Single,Other,Other,17,Evening,QA,Non Formal pre entrence Training,16757.0,21,78,69,0
9494,Packing,C,46,Male,Married,Other,Master's Degree,23,Morning,Sales,Formal pre entrence Training,22109.0,21,53,88,10
9500,iron,C,17,Male,Single,Other,Other,40,Night,Engineering,On the Job,12560.0,10,17,2,11
9512,Cutter,C,26,Male,Single,Part Time,Bsc,3,Afternoon,QA,On the Job,32289.0,14,56,93,18
9516,Screen Printer,C,35,Male,Single,Full time,Bsc,21,Morning,Marketing,Formal pre entrence Training,34899.0,12,54,23,27
9519,mechanics,C,58,Male,Married,Full time,Junior College,8,Afternoon,QA,On the Job,17218.0,6,76,43,19
9529,Cutter,C,16,Female,Single,Contractor,Bsc,4,Other,Material Purchacing,On the Job,34121.0,21,37,14,20
9546,mechanics,C,31,Male,Single,Contractor,Junior College,19,Afternoon,Material Purchacing,Non Formal pre entrence Training,14149.0,8,22,35,4
9564,iron,C,27,Female,Single,Other,Master's Degree,12,Night,Manufacturing,On the Job,20827.0,8,98,69,28
9580,iron,C,55,Male,Single,Contractor,Master's Degree,17,Other,Sales,Non Formal pre entrence Training,13883.0,14,50,23,26
9618,Border,C,37,Female,Single,Contractor,Bsc,13,Other,Marketing,Other,27805.0,13,7,24,1
9650,mechanics,C,19,Male,Single,Contractor,Junior College,5,Night,QA,Other,32064.0,2,61,80,6
9655,Screen Printer,C,22,Female,Married,Helper,Other,5,Afternoon,Sales,Other,10769.0,15,75,46,19
9720,iron,C,36,Female,Married,Helper,Diploma,19,Evening,Marketing,Non Formal pre entrence Training,15664.0,17,62,50,11
9729,Cutter,C,35,Male,Married,Helper,Junior College,24,Afternoon,Engineering,Non Formal pre entrence Training,29046.0,24,48,82,6
9734,Cutter,C,33,Female,Single,Part Time,Diploma,13,Other,Engineering,Other,13145.0,5,98,21,14
9745,Border,C,39,Male,Single,Part Time,Junior College,15,Night,Manufacturing,Formal pre entrence Training,13452.0,24,35,32,14
9755,iron,C,39,Female,Single,Full time,Diploma,12,Night,QA,Mentoring,10935.0,23,12,19,20
9761,mechanics,C,47,Female,Married,Full time,Master's Degree,10,Night,QA,Other,15441.0,3,73,60,27
9767,Cutter,C,28,Male,Married,Part Time,Diploma,2,Night,Marketing,Non Formal pre entrence Training,9057.0,22,78,31,27
9778,Packing,C,48,Male,Married,Contractor,Master's Degree,38,Night,Material Purchacing,On the Job,24390.0,18,12,1,10
9783,Border,C,22,Male,Married,Helper,Bsc,5,Morning,QA,Other,19304.0,21,62,42,15
9791,iron,C,54,Female,Married,Other,Bsc,19,Morning,Marketing,On the Job,25472.0,7,15,59,10
9799,Border,C,33,Male,Single,Helper,Diploma,28,Morning,Manufacturing,Non Formal pre entrence Training,33483.0,23,83,75,13
9812,Screen Printer,C,43,Male,Married,Contractor,Bsc,40,Evening,Material Purchacing,On the Job,26784.0,6,5,24,0
9875,Screen Printer,C,23,Female,Single,Full time,Junior College,29,Evening,Design,Other,32650.0,10,50,15,18
9909,Cutter,C,47,Female,Single,Helper,Other,1,Afternoon,QA,Mentoring,32729.0,21,86,3,18
9926,iron,C,42,Female,Single,Contractor,Bsc,19,Afternoon,Manufacturing,Mentoring,31661.0,21,17,92,3
9946,Cutter,C,24,Male,Single,Helper,Master's Degree,27,Evening,Manufacturing,On the Job,24436.0,2,42,86,5
9953,Border,C,50,Female,Single,Other,Master's Degree,2,Morning,Design,Other,12756.0,4,62,61,20
9964,Machin oparator,C,22,Male,Married,Helper,Master's Degree,9,Morning,Sales,Mentoring,10265.0,1,38,44,9
10017,Machin oparator,C,16,Male,Married,Full time,Master's Degree,9,Afternoon,Marketing,Other,8439.0,10,14,87,16
10027,Border,C,26,Male,Married,Full time,Master's Degree,35,Evening,Engineering,Mentoring,17168.0,4,8,12,11
10094,Cutter,C,29,Female,Single,Helper,Diploma,24,Afternoon,Manufacturing,Other,25361.0,23,32,94,4
10161,Packing,C,33,Male,Married,Part Time,Diploma,27,Night,Sales,On the Job,10004.0,20,67,28,15
10164,Screen Printer,C,51,Male,Married,Helper,Junior College,25,Night,Manufacturing,On the Job,18281.0,10,100,100,11
10166,Border,C,58,Male,Single,Part Time,Diploma,9,Night,Marketing,Non Formal pre entrence Training,32517.0,22,16,60,18
10179,Border,C,40,Male,Married,Part Time,Diploma,25,Afternoon,QA,Formal pre entrence Training,15632.0,23,13,75,5
10205,mechanics,C,22,Female,Married,Full time,Bsc,40,Other,QA,Other,22716.0,7,43,86,3
10228,Packing,C,31,Female,Married,Helper,Master's Degree,25,Afternoon,Design,Mentoring,12819.0,16,61,77,18
10237,Border,C,23,Female,Single,Other,Other,35,Afternoon,Sales,Non Formal pre entrence Training,25524.0,21,68,20,12
10257,mechanics,C,54,Female,Single,Other,Diploma,1,Evening,Engineering,On the Job,22707.0,18,71,47,1
10262,Border,C,37,Male,Married,Helper,Junior College,10,Evening,QA,Mentoring,34973.0,24,39,13,6
10266,Packing,C,36,Male,Married,Full time,Master's Degree,37,Afternoon,Manufacturing,Formal pre entrence Training,16407.0,19,48,58,11
10288,Border,C,35,Female,Single,Other,Other,27,Afternoon,Material Purchacing,Formal pre entrence Training,26682.0,22,50,47,8
10291,Cutter,C,30,Female,Married,Other,Diploma,4,Other,Sales,Other,16748.0,11,33,93,6
10311,Packing,C,44,Female,Single,Contractor,Other,33,Night,Marketing,Other,18024.0,22,32,64,18
10363,Screen Printer,C,37,Female,Married,Contractor,Junior College,12,Afternoon,Marketing,Other,27848.0,17,10,79,18
10382,Border,C,49,Male,Single,Full time,Junior College,38,Other,Marketing,On the Job,33170.0,9,31,20,1
10393,Machin oparator,C,57,Female,Married,Part Time,Other,11,Afternoon,Engineering,Mentoring,28443.0,7,19,8,28
10403,mechanics,C,24,Male,Married,Part Time,Junior College,32,Other,Sales,On the Job,34513.0,5,6,51,3
10404,mechanics,C,39,Male,Single,Other,Other,22,Night,Sales,On the Job,13175.0,1,19,28,9
10425,Packing,C,20,Female,Single,Full time,Junior College,17,Other,Marketing,Formal pre entrence Training,7980.0,3,48,55,16
10428,iron,C,45,Male,Single,Full time,Bsc,6,Other,Manufacturing,Mentoring,17826.0,1,70,82,22
10436,Cutter,C,45,Female,Single,Contractor,Other,18,Evening,Sales,Formal pre entrence Training,29280.0,3,89,33,29
10454,Packing,C,21,Female,Married,Full time,Diploma,8,Other,Manufacturing,Mentoring,32754.0,7,61,94,4
10486,Screen Printer,C,59,Female,Married,Contractor,Junior College,28,Night,QA,Non Formal pre entrence Training,32585.0,13,21,70,5
10535,Packing,C,21,Male,Single,Contractor,Master's Degree,29,Morning,Material Purchacing,On the Job,33799.0,23,93,85,29
10543,iron,C,52,Male,Single,Other,Diploma,8,Afternoon,Engineering,Non Formal pre entrence Training,21347.0,23,40,63,10
10551,Packing,C,42,Male,Married,Other,Other,42,Morning,Manufacturing,Other,7875.0,6,6,60,16
10558,Machin oparator,C,25,Female,Single,Contractor,Diploma,39,Evening,Material Purchacing,Non Formal pre entrence Training,28097.0,24,52,72,9
10560,Packing,C,38,Female,Single,Contractor,Junior College,16,Morning,Engineering,Other,14444.0,7,16,48,24
10571,Packing,C,17,Female,Single,Helper,Diploma,42,Morning,Sales,Formal pre entrence Training,15049.0,16,12,35,5
10574,Screen Printer,C,49,Male,Single,Contractor,Master's Degree,21,Afternoon,Marketing,Mentoring,31227.0,22,89,31,3
10607,Packing,C,29,Female,Single,Full time,Bsc,17,Other,Design,Mentoring,28829.0,8,13,83,7
10612,Machin oparator,C,54,Male,Single,Contractor,Diploma,32,Evening,Engineering,Other,23271.0,24,70,92,20
10641,Machin oparator,C,28,Male,Single,Helper,Master's Degree,38,Evening,Design,Mentoring,8472.0,3,16,26,17
10642,iron,C,17,Female,Single,Part Time,Junior College,26,Other,Marketing,On the Job,29512.0,24,46,49,6
10645,Cutter,C,34,Male,Single,Full time,Other,37,Morning,QA,Formal pre entrence Training,16840.0,17,79,100,14
10647,mechanics,C,31,Male,Single,Other,Bsc,7,Other,Marketing,Non Formal pre entrence Training,31028.0,5,26,67,4
10665,mechanics,C,27,Female,Single,Other,Diploma,15,Other,Engineering,On the Job,13980.0,18,67,35,24
10691,Cutter,C,34,Female,Married,Full time,Other,4,Afternoon,Marketing,Other,17092.0,13,60,66,24
10696,Machin oparator,C,41,Male,Married,Full time,Diploma,6,Other,Sales,Non Formal pre entrence Training,31018.0,20,100,19,9
10704,Screen Printer,C,44,Female,Single,Part Time,Bsc,36,Morning,Marketing,Formal pre entrence Training,29355.0,18,89,94,16
10706,mechanics,C,56,Male,Single,Other,Other,30,Other,Engineering,Formal pre entrence Training,31387.0,2,41,23,18
10732,Screen Printer,C,51,Female,Married,Helper,Junior College,2,Evening,Marketing,Other,12095.0,11,7,94,19
10764,mechanics,C,56,Male,Single,Part Time,Other,4,Night,Material Purchacing,On the Job,16609.0,19,12,48,14
10765,mechanics,C,57,Male,Single,Part Time,Master's Degree,18,Morning,Design,Formal pre entrence Training,23403.0,16,64,34,13
10786,Screen Printer,C,35,Male,Single,Other,Master's Degree,4,Afternoon,Design,On the Job,24860.0,4,31,90,19
10798,Machin oparator,C,42,Female,Married,Other,Bsc,5,Evening,Material Purchacing,Mentoring,27029.0,5,66,64,13
10819,Border,C,47,Male,Married,Helper,Bsc,12,Other,Sales,Mentoring,25387.0,14,28,84,21
10825,Screen Printer,C,43,Male,Single,Full time,Other,42,Night,Manufacturing,Other,27644.0,4,81,22,4
10829,Cutter,C,26,Female,Married,Contractor,Master's Degree,1,Evening,Engineering,Formal pre entrence Training,27904.0,10,4,72,2
10851,Machin oparator,C,51,Male,Married,Part Time,Bsc,14,Morning,QA,Mentoring,21618.0,10,37,53,0
10907,Border,C,24,Female,Married,Helper,Diploma,26,Afternoon,Manufacturing,On the Job,34590.0,8,20,100,24
10910,Packing,C,37,Male,Single,Contractor,Diploma,11,Night,Sales,Formal pre entrence Training,26439.0,20,61,11,28
10948,mechanics,C,35,Male,Married,Other,Master's Degree,43,Morning,Material Purchacing,Non Formal pre entrence Training,28846.0,1,75,62,15
10967,Screen Printer,C,42,Female,Married,Helper,Other,4,Afternoon,Manufacturing,Formal pre entrence Training,34430.0,4,14,74,3
10972,iron,C,49,Female,Single,Other,Bsc,32,Night,Marketing,Formal pre entrence Training,30898.0,8,62,52,3
10973,Machin oparator,C,27,Male,Single,Contractor,Junior College,33,Night,Sales,Formal pre entrence Training,18004.0,14,24,43,2
10979,Packing,C,20,Male,Married,Full time,Junior College,38,Night,QA,Non Formal pre entrence Training,13158.0,9,18,99,28
11013,Machin oparator,C,45,Female,Single,Part Time,Master's Degree,40,Morning,Engineering,On the Job,9687.0,23,27,89,26
11031,Machin oparator,C,56,Female,Married,Other,Junior College,4,Morning,Design,On the Job,13033.0,1,67,71,23
11049,Packing,C,53,Female,Single,Helper,Bsc,6,Morning,Material Purchacing,Formal pre entrence Training,31632.0,7,43,5,8
11063,Packing,C,17,Female,Married,Part Time,Bsc,20,Evening,Material Purchacing,Formal pre entrence Training,25203.0,1,84,47,15
11065,Packing,C,43,Female,Married,Helper,Diploma,31,Morning,Sales,Formal pre entrence Training,18209.0,24,92,41,24
11067,Machin oparator,C,48,Male,Single,Helper,Junior College,17,Afternoon,Engineering,Other,22116.0,8,64,44,10
11078,Machin oparator,C,40,Female,Married,Other,Junior College,20,Afternoon,Engineering,Mentoring,29448.0,8,60,19,26
11083,Cutter,C,43,Female,Married,Full time,Master's Degree,14,Other,Sales,Mentoring,15692.0,1,83,21,9
11089,Packing,C,40,Male,Single,Contractor,Bsc,5,Afternoon,Material Purchacing,On the Job,8585.0,10,88,87,10
11091,Border,C,49,Female,Single,Part Time,Junior College,9,Night,Engineering,Non Formal pre entrence Training,32377.0,16,93,22,9
11103,Screen Printer,C,34,Male,Single,Part Time,Bsc,34,Evening,Material Purchacing,Formal pre entrence Training,8942.0,10,1,20,9
11113,Cutter,C,47,Female,Single,Helper,Bsc,24,Other,Design,Mentoring,22089.0,1,48,90,13
11116,mechanics,C,25,Female,Married,Contractor,Bsc,8,Night,Design,Non Formal pre entrence Training,28358.0,1,21,47,13
11121,mechanics,C,57,Male,Single,Full time,Bsc,3,Other,Material Purchacing,Formal pre entrence Training,34448.0,3,7,99,4
11136,Machin oparator,C,33,Female,Married,Helper,Junior College,36,Evening,Engineering,Non Formal pre entrence Training,11452.0,3,46,82,23
11200,iron,C,31,Male,Single,Contractor,Bsc,27,Morning,QA,Other,26589.0,12,100,47,17
11206,Machin oparator,C,28,Male,Married,Helper,Other,19,Afternoon,Material Purchacing,On the Job,34081.0,14,24,85,0
11211,mechanics,C,59,Female,Single,Part Time,Junior College,0,Evening,Material Purchacing,Mentoring,13854.0,24,26,5,8
11212,Cutter,C,36,Male,Married,Other,Other,35,Other,Design,Formal pre entrence Training,14991.0,9,67,82,4
11219,Screen Printer,C,21,Male,Married,Helper,Junior College,17,Evening,Engineering,Formal pre entrence Training,16011.0,20,24,54,8
11220,Screen Printer,C,36,Male,Single,Contractor,Diploma,26,Other,Design,Non Formal pre entrence Training,27168.0,15,77,37,13
11233,iron,C,42,Female,Married,Helper,Diploma,28,Evening,Engineering,Other,21648.0,7,67,15,2
11255,iron,C,45,Female,Married,Contractor,Bsc,13,Afternoon,Material Purchacing,On the Job,30699.0,9,85,81,26
11264,Packing,C,32,Male,Single,Part Time,Diploma,40,Other,Material Purchacing,Mentoring,29256.0,9,50,14,7
11273,mechanics,C,30,Male,Single,Helper,Master's Degree,21,Other,Design,Non Formal pre entrence Training,14154.0,23,61,74,24
11276,Packing,C,17,Female,Married,Contractor,Master's Degree,17,Night,Design,Non Formal pre entrence Training,11827.0,3,72,16,4
11283,Border,C,33,Male,Married,Helper,Master's Degree,9,Night,Material Purchacing,Other,8616.0,19,92,79,7
11294,Packing,C,25,Female,Married,Other,Master's Degree,20,Night,Sales,On the Job,28216.0,17,34,70,28
11296,Cutter,C,29,Female,Married,Full time,Bsc,1,Evening,Manufacturing,Non Formal pre entrence Training,19521.0,4,43,65,24
11298,mechanics,C,48,Female,Married,Full time,Other,10,Morning,Marketing,Mentoring,17764.0,15,41,1,25
11299,mechanics,C,16,Female,Married,Helper,Junior College,9,Other,Marketing,Other,26986.0,3,1,28,29
11325,Screen Printer,C,59,Male,Single,Contractor,Diploma,15,Morning,QA,Mentoring,9379.0,15,30,31,16
11346,Cutter,C,26,Female,Married,Contractor,Other,38,Night,Sales,Non Formal pre entrence Training,31288.0,11,93,53,3
11348,Cutter,C,26,Male,Single,Helper,Other,15,Morning,Sales,Non Formal pre entrence Training,8786.0,3,90,37,1
11350,Packing,C,51,Female,Married,Full time,Diploma,20,Night,Design,Other,18959.0,21,13,18,25
11367,iron,C,48,Male,Single,Helper,Other,4,Night,Engineering,Mentoring,17027.0,14,32,33,10
11381,mechanics,C,28,Female,Married,Helper,Other,15,Evening,Design,Other,8511.0,16,40,2,8
11385,mechanics,C,31,Male,Single,Contractor,Diploma,2,Morning,Marketing,Formal pre entrence Training,12222.0,22,23,14,16
11386,Packing,C,26,Male,Single,Other,Master's Degree,29,Night,Sales,On the Job,34632.0,1,82,74,21
11390,mechanics,C,55,Male,Single,Other,Master's Degree,27,Other,Manufacturing,On the Job,30884.0,22,64,68,16
11392,Packing,C,46,Female,Single,Helper,Bsc,1,Other,Engineering,On the Job,32385.0,17,22,85,10
11419,Screen Printer,C,24,Male,Married,Other,Junior College,22,Night,QA,Formal pre entrence Training,28206.0,2,12,20,26
11420,Screen Printer,C,55,Male,Married,Other,Diploma,36,Morning,QA,Formal pre entrence Training,19565.0,23,100,66,26
11427,mechanics,C,55,Female,Married,Full time,Other,0,Afternoon,Manufacturing,Non Formal pre entrence Training,8371.0,1,29,42,14
11472,Screen Printer,C,40,Female,Married,Contractor,Other,5,Morning,Engineering,On the Job,18751.0,15,76,80,11
11478,Border,C,32,Female,Single,Other,Diploma,27,Night,Material Purchacing,Formal pre entrence Training,34517.0,19,64,48,18
11489,Packing,C,31,Female,Single,Helper,Diploma,40,Afternoon,QA,Other,20387.0,13,18,42,25
11492,iron,C,24,Male,Married,Helper,Junior College,13,Evening,QA,Mentoring,11829.0,3,91,33,16
11517,mechanics,C,40,Female,Single,Helper,Other,11,Evening,Design,Mentoring,16848.0,9,46,32,21
11529,Machin oparator,C,23,Male,Married,Contractor,Bsc,17,Evening,Material Purchacing,Formal pre entrence Training,31926.0,5,10,7,14
11531,iron,C,41,Female,Single,Contractor,Other,43,Afternoon,Marketing,Formal pre entrence Training,13113.0,20,94,80,5
